reference,session,group,crop_start,length,weight,temporal_variance,speed_abs,minimum,maximum
listener/session5/Camera-2024-10-21-125749-125756,session5,AU,147,750,0.0006024096385542168,0.12256579142560446,0.0075656430796617715,0.0,1.0
listener/session5/Camera-2024-10-21-125749-125756,session5,VA,147,750,0.0006024096385542168,0.11756954017864171,0.034805077228829445,-0.6990606784820557,0.7876898646354675
listener/session5/Camera-2024-10-21-125749-125756,session5,expression,147,750,0.0006024096385542168,0.0663067825877526,0.01660151459984127,5.325059817195502e-15,0.9999991655349731
listener/session5/Camera-2024-10-22-103728-103815,session5,AU,603,750,0.0006024096385542168,0.0440331108144192,0.027770360480640854,0.0,1.0
listener/session5/Camera-2024-10-22-103728-103815,session5,VA,603,750,0.0006024096385542168,0.004574585568704448,0.030461705494945614,-0.571402370929718,0.31800955533981323
listener/session5/Camera-2024-10-22-103728-103815,session5,expression,603,750,0.0006024096385542168,0.030080318788156857,0.04250967826513495,5.9878668863533324e-12,0.9981608986854553
listener/session5/Camera-2024-10-22-115558-115626,session5,AU,813,750,0.0006024096385542168,0.0396229639519359,0.0035603026257231864,0.0,1.0
listener/session5/Camera-2024-10-22-115558-115626,session5,VA,813,750,0.0006024096385542168,0.013206892650081086,0.025737952993056167,-0.44422632455825806,0.1267361342906952
listener/session5/Camera-2024-10-22-115558-115626,session5,expression,813,750,0.0006024096385542168,0.0004881370003108489,0.004344009056099991,1.4527635821756646e-12,0.9999914169311523
listener/session5/Camera-2024-10-22-123739-123750,session5,AU,1172,750,0.0006024096385542168,0.08335107550808481,0.043524699599465956,0.0,1.0
listener/session5/Camera-2024-10-22-123739-123750,session5,VA,1172,750,0.0006024096385542168,0.017404544620034063,0.04374582073756945,-0.8981136083602905,0.7774379253387451
listener/session5/Camera-2024-10-22-123739-123750,session5,expression,1172,750,0.0006024096385542168,0.009176887216698924,0.011006350030099999,1.2397175571266655e-13,0.9999998807907104
listener/session5/Camera-2024-10-22-153434-153503,session5,AU,397,750,0.0006024096385542168,0.09029805666815015,0.03141967067200712,0.0,1.0
listener/session5/Camera-2024-10-22-153434-153503,session5,VA,397,750,0.0006024096385542168,0.04566071759308917,0.04885365539174452,-0.6114412546157837,0.6332405805587769
listener/session5/Camera-2024-10-22-153434-153503,session5,expression,397,750,0.0006024096385542168,0.06092324568580769,0.03775052359142825,9.188368619292894e-15,0.9999643564224243
listener/session5/Camera-2024-10-22-161742-161747,session5,AU,1507,750,0.0006024096385542168,0.008365405726153389,0.00035603026257231867,0.0,1.0
listener/session5/Camera-2024-10-22-161742-161747,session5,VA,1507,750,0.0006024096385542168,0.003536911546785984,0.029337351000277158,-0.6857765316963196,0.4929731786251068
listener/session5/Camera-2024-10-22-161742-161747,session5,expression,1507,750,0.0006024096385542168,0.004648012304220564,0.011316275956065927,8.874959100957369e-10,0.9988805651664734
listener/session5/Camera-2024-10-22-165256-165322,session5,AU,540,750,0.0006024096385542168,0.03006485684616526,0.01593235425011126,0.0,1.0
listener/session5/Camera-2024-10-22-165256-165322,session5,VA,540,750,0.0006024096385542168,0.005907574582816016,0.025638109334161347,-0.5475777387619019,0.5115020275115967
listener/session5/Camera-2024-10-22-165256-165322,session5,expression,540,750,0.0006024096385542168,0.03492954145224014,0.042712318990104324,3.286054154477691e-14,0.9994388222694397
listener/session5/Camera-2024-10-22-173423-173423,session5,AU,93,750,0.0006024096385542168,0.07114873164218959,0.02874944370271473,0.0,1.0
listener/session5/Camera-2024-10-22-173423-173423,session5,VA,93,750,0.0006024096385542168,0.008986839791183455,0.039536580463277,-0.6421846151351929,0.3858276307582855
listener/session5/Camera-2024-10-22-173423-173423,session5,expression,93,750,0.0006024096385542168,0.042676773526763266,0.05166298961932821,1.181384498690971e-13,0.9999061822891235
listener/session5/Camera-2024-10-23-134159-134313,session5,AU,690,750,0.0006024096385542168,0.005129921376650344,0.004628393413440142,0.0,1.0
listener/session5/Camera-2024-10-23-134159-134313,session5,VA,690,750,0.0006024096385542168,0.001494928008834683,0.01943909845380821,-0.42298683524131775,0.2609269618988037
listener/session5/Camera-2024-10-23-134159-134313,session5,expression,690,750,0.0006024096385542168,0.0033449328985112733,0.0142108833684239,3.399029132581424e-16,0.9977703094482422
listener/session5/Camera-2024-10-23-143154-143223,session5,AU,195,750,0.0006024096385542168,0.022963477228897806,0.013885180240320427,0.0,1.0
listener/session5/Camera-2024-10-23-143154-143223,session5,VA,195,750,0.0006024096385542168,0.00457860695882219,0.03742909292194331,-0.4255755543708801,0.5030031204223633
listener/session5/Camera-2024-10-23-143154-143223,session5,expression,195,750,0.0006024096385542168,0.021168254306327856,0.04626366644837903,3.009590189909095e-12,0.992317795753479
listener/session5/Camera-2024-10-23-151539-151613,session5,AU,416,750,0.0006024096385542168,0.0159560896009494,0.004806408544726302,0.0,1.0
listener/session5/Camera-2024-10-23-151539-151613,session5,VA,416,750,0.0006024096385542168,0.004534477576633365,0.03124390480336105,-0.45253613591194153,0.1827409863471985
listener/session5/Camera-2024-10-23-151539-151613,session5,expression,416,750,0.0006024096385542168,0.009168668872492708,0.015312500046139203,3.2565376105996103e-17,0.9999010562896729
listener/session5/Camera-2024-10-23-155518-155524,session5,AU,69,750,0.0006024096385542168,0.01617528556593977,0.002314196706720071,0.0,1.0
listener/session5/Camera-2024-10-23-155518-155524,session5,VA,69,750,0.0006024096385542168,0.005613890405778946,0.028612872327022622,-0.2246074080467224,0.2515243887901306
listener/session5/Camera-2024-10-23-155518-155524,session5,expression,69,750,0.0006024096385542168,0.025441854721322387,0.015721470481766437,2.821917064429548e-17,0.999976634979248
listener/session6/Camera-2024-06-21-103121-103102,session6,AU,3598,750,0.0006024096385542168,0.019107788161993773,0.011748998664886516,0.0,1.0
listener/session6/Camera-2024-06-21-103121-103102,session6,VA,3598,750,0.0006024096385542168,0.006202495878886142,0.029200523176562482,-0.6069239974021912,0.05469369888305664
listener/session6/Camera-2024-06-21-103121-103102,session6,expression,3598,750,0.0006024096385542168,0.026059340372797453,0.02677035314045256,2.214569500003094e-11,0.9998940229415894
listener/session6/Camera-2024-06-26-093649-093642,session6,AU,2395,750,0.0006024096385542168,0.04255522919448151,0.0067645749888740545,0.0,1.0
listener/session6/Camera-2024-06-26-093649-093642,session6,VA,2395,750,0.0006024096385542168,0.007105618261755353,0.022435055326953907,-0.4658176004886627,0.46405133605003357
listener/session6/Camera-2024-06-26-093649-093642,session6,expression,2395,750,0.0006024096385542168,0.02978990276373447,0.00993714406949943,1.5384125790223087e-14,0.9998458623886108
listener/session6/Camera-2024-06-26-105024-105025,session6,AU,1036,750,0.0006024096385542168,0.011840023735350843,0.0030262572318647085,0.0,1.0
listener/session6/Camera-2024-06-26-105024-105025,session6,VA,1036,750,0.0006024096385542168,0.003285166560024427,0.02070420535308656,-0.4233355224132538,0.22481349110603333
listener/session6/Camera-2024-06-26-105024-105025,session6,expression,1036,750,0.0006024096385542168,0.020646436660358834,0.03301802535308737,1.8266065743288706e-12,0.9774081110954285
listener/session6/Camera-2024-06-26-122334-122317,session6,AU,2149,750,0.0006024096385542168,0.011294941403352623,0.002403204272363151,0.0,1.0
listener/session6/Camera-2024-06-26-122334-122317,session6,VA,2149,750,0.0006024096385542168,0.0019840145597246916,0.020604750064409306,-0.4970146119594574,0.3961734175682068
listener/session6/Camera-2024-06-26-122334-122317,session6,expression,2149,750,0.0006024096385542168,0.020748938026639775,0.049165807840003496,3.033282243544884e-14,0.9997480511665344
listener/session6/Camera-2024-06-26-151459-151413,session6,AU,3065,750,0.0006024096385542168,0.012889482272659836,0.008366711170449488,0.0,1.0
listener/session6/Camera-2024-06-26-151459-151413,session6,VA,3065,750,0.0006024096385542168,0.004430218009999834,0.033765639677066826,-0.6518532633781433,0.12442976236343384
listener/session6/Camera-2024-06-26-151459-151413,session6,expression,3065,750,0.0006024096385542168,0.00931064004066405,0.031350000964239774,2.332841180362091e-15,0.9999690055847168
listener/session6/Camera-2024-06-26-160214-160213,session6,AU,314,750,0.0006024096385542168,0.01644859813084112,0.01032487761459724,0.0,1.0
listener/session6/Camera-2024-06-26-160214-160213,session6,VA,314,750,0.0006024096385542168,0.004931964390797205,0.024061678606613932,-0.562303900718689,0.5015052556991577
listener/session6/Camera-2024-06-26-160214-160213,session6,expression,314,750,0.0006024096385542168,0.029438124743198048,0.030877781725439125,9.48312066893775e-13,0.9966087341308594
listener/session6/Camera-2024-06-28-103912-104008,session6,AU,1450,750,0.0006024096385542168,0.0024447411363299207,0.0028482421005785494,0.0,1.0
listener/session6/Camera-2024-06-28-103912-104008,session6,VA,1450,750,0.0006024096385542168,0.0038736184269915893,0.023192713711067577,-0.42774736881256104,0.07812181115150452
listener/session6/Camera-2024-06-28-103912-104008,session6,expression,1450,750,0.0006024096385542168,0.0006887241846339209,0.003035814744953757,4.169862222983163e-14,0.9999408721923828
listener/session6/Camera-2024-06-28-112322-112419,session6,AU,1382,750,0.0006024096385542168,0.037601186767541886,0.03275478415665332,0.0,1.0
listener/session6/Camera-2024-06-28-112322-112419,session6,VA,1382,750,0.0006024096385542168,0.002263489633438744,0.02122399752564201,-0.4066469371318817,0.32572972774505615
listener/session6/Camera-2024-06-28-112322-112419,session6,expression,1382,750,0.0006024096385542168,0.0014961562612803578,0.007175030475775348,3.4417390812335746e-13,0.9998786449432373
listener/session6/Camera-2024-06-28-120152-120208,session6,AU,2071,750,0.0006024096385542168,0.01728218365227712,0.027948375611927014,0.0,1.0
listener/session6/Camera-2024-06-28-120152-120208,session6,VA,2071,750,0.0006024096385542168,0.000664236785970791,0.02243382142525967,-0.38528016209602356,0.2798081636428833
listener/session6/Camera-2024-06-28-120152-120208,session6,expression,2071,750,0.0006024096385542168,0.007265052338372215,0.044248784473875126,2.6748449375585404e-12,0.9815317392349243
listener/session6/Camera-2024-06-28-153101-153104,session6,AU,623,750,0.0006024096385542168,0.0,0.0,0.0,1.0
listener/session6/Camera-2024-06-28-153101-153104,session6,VA,623,750,0.0006024096385542168,0.0017648059667363044,0.01750979995546497,-0.12873490154743195,0.2740055322647095
listener/session6/Camera-2024-06-28-153101-153104,session6,expression,623,750,0.0006024096385542168,0.02099309343557132,0.030146535110569,8.476447300353446e-18,0.9959347248077393
listener/session6/Camera-2024-06-28-160651-160703,session6,AU,2307,750,0.0006024096385542168,0.03005963506898082,0.03168669336893636,0.0,1.0
listener/session6/Camera-2024-06-28-160651-160703,session6,VA,2307,750,0.0006024096385542168,0.00445829145812974,0.02292040553446287,-0.6925568580627441,0.10249465703964233
listener/session6/Camera-2024-06-28-160651-160703,session6,expression,2307,750,0.0006024096385542168,0.007587600963562567,0.011685240474202253,1.403322895188722e-20,0.9999874830245972
listener/session6/Camera-2024-06-28-164549-164628,session6,AU,62,750,0.0006024096385542168,0.04893576620679425,0.0033822874944370272,0.0,1.0
listener/session6/Camera-2024-06-28-164549-164628,session6,VA,62,750,0.0006024096385542168,0.025900169195201248,0.026836538923598417,-0.3509753346443176,0.4851946234703064
listener/session6/Camera-2024-06-28-164549-164628,session6,expression,62,750,0.0006024096385542168,0.04179071947537278,0.020629957521585588,2.125503615117681e-17,0.9999992847442627
listener/session6/Camera-2024-07-04-103805-103835,session6,AU,1738,750,0.0006024096385542168,0.029667171042871986,0.015042278593680463,0.0,1.0
listener/session6/Camera-2024-07-04-103805-103835,session6,VA,1738,750,0.0006024096385542168,0.009143374272853111,0.03497795472157813,-0.5614907145500183,0.46413829922676086
listener/session6/Camera-2024-07-04-103805-103835,session6,expression,1738,750,0.0006024096385542168,0.03371092652483046,0.04569373737054713,2.5092374989285835e-17,0.9994028806686401
listener/session6/Camera-2024-07-04-112307-112347,session6,AU,1604,750,0.0006024096385542168,0.005857053849577214,0.006853582554517134,0.0,1.0
listener/session6/Camera-2024-07-04-112307-112347,session6,VA,1604,750,0.0006024096385542168,0.00387719011862259,0.03371834910122829,-0.517839252948761,0.49871277809143066
listener/session6/Camera-2024-07-04-112307-112347,session6,expression,1604,750,0.0006024096385542168,0.00022326211437934614,0.002743393822678445,3.860700364136322e-15,0.9999141693115234
listener/session6/Camera-2024-07-04-120006-120008,session6,AU,209,750,0.0006024096385542168,0.036729268654502274,0.022340898976412994,0.0,1.0
listener/session6/Camera-2024-07-04-120006-120008,session6,VA,209,750,0.0006024096385542168,0.0019331501766814527,0.013221204818011286,-0.5378342270851135,0.5890708565711975
listener/session6/Camera-2024-07-04-120006-120008,session6,expression,209,750,0.0006024096385542168,0.005954272041583188,0.003765633311552341,6.881791971861468e-17,0.9999401569366455
listener/session6/Camera-2024-07-08-120627-120613,session6,AU,421,750,0.0006024096385542168,0.0007044652128764277,0.0008900756564307966,0.0,1.0
listener/session6/Camera-2024-07-08-120627-120613,session6,VA,421,750,0.0006024096385542168,0.0036590613343052995,0.02287716499078417,-0.5641053915023804,0.14222624897956848
listener/session6/Camera-2024-07-08-120627-120613,session6,expression,421,750,0.0006024096385542168,0.015982100595283273,0.01743966868645172,8.708501240676622e-18,0.9986213445663452
listener/session6/Camera-2024-07-08-143054-143035,session6,AU,2274,750,0.0006024096385542168,0.02045014092864561,0.009345794392523364,0.0,1.0
listener/session6/Camera-2024-07-08-143054-143035,session6,VA,2274,750,0.0006024096385542168,0.0018844125812307684,0.019607750005094963,-0.3612179458141327,0.3302546441555023
listener/session6/Camera-2024-07-08-143054-143035,session6,expression,2274,750,0.0006024096385542168,0.009782845035788731,0.02759073671334685,1.4617982795365678e-14,0.9953311085700989
listener/session6/Camera-2024-07-08-151240-151227,session6,AU,2060,750,0.0006024096385542168,0.027004539385847823,0.013529149977748109,0.0,1.0
listener/session6/Camera-2024-07-08-151240-151227,session6,VA,2060,750,0.0006024096385542168,0.012562272143337034,0.036069942929238596,-0.6655588150024414,0.3946291506290436
listener/session6/Camera-2024-07-08-151240-151227,session6,expression,2060,750,0.0006024096385542168,0.038185600562525644,0.04725391109593949,1.7376780327759485e-15,0.9999792575836182
